Name,SAL_CODE,geo
563,7971041,"list(c(28.1893572951217, 28.1893452251812, 28.1893894816299, 28.189408257093, 28.1893572951217, -25.9059350791368, -25.9059519678998, -25.9059857454187, -25.9059712693404, -25.9059350791368))"
570,7971041,"list(c(28.1900841737648, 28.1900734449287, 28.1901324535271, 28.1901472056766, 28.1900841737648, -25.9062354574903, -25.9062535525474, -25.9062740602754, -25.9062571715584, -25.9062354574903))"
574,7971041,"list(c(28.1910859788318, 28.1910806144138, 28.191120847549, 28.1911221886535, 28.1910859788318, -25.9059676503205, -25.9059881580982, -25.905989364438, -25.9059712693404, -25.9059676503205))"
575,7971041,"list(c(28.1909733260532, 28.1909733260532, 28.1909827137848, 28.1909813726803, 28.191017582502, 28.191014900293, 28.1909733260532, -25.9059929834572, -25.9060074595329, -25.9060074595329, -25.9060243482856, -25.9060315863217, -25.9059966024763, -25.9059929834572))"
595,7971041,"list(c(28.1896888357816, 28.1896727425275, 28.1896834713636, 28.1896995646177, 28.1896888357816, -25.9066920977912, -25.9067029547838, -25.9067246687659, -25.9067222561014, -25.9066920977912))"
606,7971041,"list(c(28.1864227094119, 28.1864347793524, 28.1864924468463, 28.1864830591147, 28.1864227094119, -25.9058936139831, -25.9059213598166, -25.9058767252117, -25.9058513920501, -25.9058936139831))"
616,7971041,"list(c(28.1860807277625, 28.1860807277625, 28.1861115731661, 28.1861129142707, 28.1860807277625, -25.9064979891401, -25.9065546868502, -25.9065691628569, -25.9064991954746, -25.9064979891401))"
624,7971041,"list(c(28.1866171695655, 28.1866171695655, 28.1866359450286, 28.1866359450286, 28.1866171695655, -25.9071904231385, -25.9072121370309, -25.9072109307036, -25.9071880104835, -25.9071904231385))"
633,7971041,"list(c(28.1864811756333, 28.1864583768567, 28.1865026333055, 28.1865240909776, 28.1864811756333, -25.9083935964852, -25.9084008343759, -25.9084683880015, -25.9084611501149, -25.9083935964852))"
639,7971041,"list(c(28.1851752565937, 28.1851725743847, 28.1851913498478, 28.1851926909523, 28.1851752565937, -25.9086823603162, -25.908700454998, -25.90870166131, -25.908687185565, -25.9086823603162))"
645,7971041,"list(c(28.1856003867226, 28.1855990456181, 28.1856661008435, 28.1856687830525, 28.1856003867226, -25.9080550762996, -25.9080792026696, -25.9080888532162, -25.9080671394852, -25.9080550762996))"
650,7971041,"list(c(28.1856902407246, 28.1856593953209, 28.1856714652615, 28.1856969462471, 28.1856902407246, -25.9077595278663, -25.9077800353325, -25.9077945111889, -25.9077727974037, -25.9077595278663))"
666,7971041,"list(c(28.1847989127068, 28.1847935482888, 28.1848471924691, 28.1848445102601, 28.1847989127068, -25.9069412799647, -25.9069545495941, -25.9069605812433, -25.9069424862947, -25.9069412799647))"
673,7971041,"list(c(28.1855593189625, 28.1855620011716, 28.1855901643662, 28.1855861410527, 28.1855593189625, -25.9066252450054, -25.9066662603286, -25.9066674666614, -25.9066204196723, -25.9066252450054))"
706,1992362,"list(c(18.6793710637049, 18.6793858158545, 18.6794180023627, 18.6793965446906, 18.6793710637049, -33.9501316387069, -33.9501416510113, -33.9500982643507, -33.9500893645201, -33.9501316387069))"
719,1670033,"list(c(18.8606880748697, 18.8606961214967, 18.8607323313184, 18.8607242846914, 18.8606880748697, -33.9394288348849, -33.9394499746283, -33.9394399610663, -33.939421046557, -33.9394288348849))"
751,1670033,"list(c(18.8622657606762, 18.8622764895123, 18.8623489091557, 18.8623381803196, 18.8622657606762, -33.9402378058945, -33.940262283259, -33.9402467067551, -33.9402244546018, -33.9402378058945))"
756,7630202,"list(c(27.7938745033081, 27.7938798677261, 27.7939013253983, 27.7938932787712, 27.7938745033081, -26.0837023437274, -26.0837167979258, -26.0837155934093, -26.0836999346942, -26.0837023437274))"
757,7630202,"list(c(27.7938409756954, 27.793850363427, 27.7938892554577, 27.7938798677261, 27.7938409756954, -26.083726434057, -26.0837408882525, -26.0837360701875, -26.0837192069587, -26.083726434057))"
764,7630202,"list(c(27.7939898382958, 27.7940112959679, 27.7939952027138, 27.7939764272507, 27.7939898382958, -26.0840287672725, -26.0840239492194, -26.083987813815, -26.0839902228423, -26.0840287672725))"
795,7630202,"list(c(27.7965168496715, 27.7965248962985, 27.7965704938518, 27.7965611061202, 27.7965356251346, 27.7965423306571, 27.7965168496715, -26.0851794510276, -26.0851975185473, -26.0851939050436, -26.0851613835051, -26.0851637925083, -26.0851758375233, -26.0851794510276))"
796,7630202,"list(c(27.796595068729, 27.7965937276245, 27.7966406662822, 27.7966446895957, 27.796595068729, -26.085634816907, -26.085664929321, -26.0856733607956, -26.0856468618735, -26.085634816907))"
828,7630202,"list(c(27.7983666963058, 27.798393518396, 27.7983747429329, 27.7983452386337, 27.7983666963058, -26.0890798042743, -26.0890773953518, -26.0890147633483, -26.0890195811959, -26.0890798042743))"
840,7630202,"list(c(27.7964370407631, 27.7964531340172, 27.7964880027344, 27.7964745916893, 27.7964370407631, -26.0868299924854, -26.086838423876, -26.0868059027946, -26.0867938579473, -26.0868299924854))"
842,7630202,"list(c(27.7963158738486, 27.7963292848937, 27.796385611283, 27.796382929074, 27.7964312088362, 27.7964271855227, 27.7963762235514, 27.7963708591334, 27.7963158738486, -26.0863774546017, -26.0864340655745, -26.0864268386433, -26.0864063623359, -26.0864027488695, -26.0863858860249, -26.0863894994918, -26.0863750456235, -26.0863774546017))"
859,7630218,"list(c(27.766025159612, 27.766033206239, 27.7660855093148, 27.7660761215832, 27.766025159612, -26.0775346218681, -26.0775478722482, -26.077533417288, -26.0775213714866, -26.0775346218681))"
877,7630218,"list(c(27.7671486008927, 27.7671633530423, 27.7672411371037, 27.7672210205361, 27.7671486008927, -26.0754053152381, -26.0754378394871, -26.0754173612573, -26.0753836324004, -26.0754053152381))"
904,7981606,"list(c(27.998297600166, 27.9983271044651, 27.9982908946434, 27.9982627314488, 27.998297600166, -26.2480419380152, -26.2480178816058, -26.2479805941613, -26.2480010421162, -26.2480419380152))"
907,7981606,"list(c(27.9994694801281, 27.9994869144867, 27.9994346114109, 27.9994144948433, 27.9994694801281, -26.2480728555172, -26.2480596244962, -26.2480030919347, -26.2480151201416, -26.2480728555172))"
914,7981606,"list(c(27.9984107556786, 27.9984228256192, 27.9984456243958, 27.9984308722462, 27.9984107556786, -26.2485533392757, -26.2485725843149, -26.2485593533508, -26.2485425139397, -26.2485533392757))"
936,1640099,"list(c(18.3796401624011, 18.3796884421634, 18.3797098998355, 18.3796616200732, 18.3796401624011, -33.3824137521984, -33.382436149091, -33.3823991942151, -33.3823801568486, -33.3824137521984))"
950,1640099,"list(c(18.3780895361792, 18.3780747840297, 18.3781767079722, 18.3781914601218, 18.3780895361792, -33.3768715336142, -33.3769129705018, -33.3769532874547, -33.3769129705018, -33.3768715336142))"
951,1640099,"list(c(18.3783789407306, 18.3783735763126, 18.3784151505523, 18.3784191738659, 18.3783789407306, -33.378673373347, -33.3786980109884, -33.3787114496989, -33.3786901717396, -33.378673373347))"
965,1640099,"list(c(18.3745621930321, 18.3745809684952, 18.3746185194214, 18.3745970617493, 18.3745621930321, -33.3790395826817, -33.3790485417871, -33.3789835882521, -33.3789746291401, -33.3790395826817))"
978,1640099,"list(c(18.3774345315754, 18.3774345315754, 18.3774720825017, 18.3774694002926, 18.3774345315754, -33.3765338225415, -33.376558460789, -33.3765607006293, -33.3765383022234, -33.3765338225415))"
992,1760080,"list(c(22.0391633797424, 22.0391526509063, 22.0391674030559, 22.0391781318919, 22.0391633797424, -34.1963152732243, -34.196327474973, -34.1963363489709, -34.1963263657232, -34.1963152732243))"
1011,1760080,"list(c(22.0398468855779, 22.0398589555185, 22.0399032119672, 22.0398857776086, 22.0398468855779, -34.1982333935189, -34.1982489226637, -34.1982278473951, -34.1982145366964, -34.1982333935189))"
1013,1760080,"list(c(22.0418125053796, 22.0418272575292, 22.0418393274698, 22.0418259164247, 22.0418125053796, -34.1946104526307, -34.1946182175371, -34.1945993599061, -34.1945938135432, -34.1946104526307))"
1017,1760080,"list(c(22.0402919828541, 22.0403053938992, 22.0402933239586, 22.040278571809, 22.0402919828541, -34.198600591006, -34.1985939356864, -34.1985739697243, -34.1985828434858, -34.198600591006))"
1022,1760080,"list(c(22.0452761982346, 22.0452775393391, 22.0453097258473, 22.0453043614293, 22.0452761982346, -34.1973134450455, -34.1973289743597, -34.1973289743597, -34.1973145542823, -34.1973134450455))"
1025,1760080,"list(c(22.0465809734641, 22.0465930434046, 22.0465917023001, 22.0465796323596, 22.0465809734641, -34.1974107126961, -34.1974107126961, -34.1973940741612, -34.197395183397, -34.1974107126961))"
1036,1790052,"list(c(23.3648518942069, 23.3648465297889, 23.3649001739692, 23.3648518942069, -34.0741481740173, -34.0742170469733, -34.0741892756268, -34.0741481740173))"
1037,1790052,"list(c(23.364862623043, 23.3648881040286, 23.3649538181495, 23.3649645469855, 23.364862623043, -34.0741426197442, -34.0741648368344, -34.0741692802517, -34.0741448414535, -34.0741426197442))"
1058,1790052,"list(c(23.3708077940276, 23.3708359572222, 23.3708600971034, 23.3708359572222, 23.3708077940276, -34.0714976837228, -34.0715310103963, -34.0715087926154, -34.0714810203811, -34.0714976837228))"
1069,1790052,"list(c(23.3708587647656, 23.3708399893025, 23.3708909512738, 23.3709003390054, 23.3708587647656, -34.0743002242781, -34.0743324389969, -34.0743457692219, -34.0743157762128, -34.0743002242781))"
1072,1790052,"list(c(23.3718829981422, 23.3718628815745, 23.3719245723819, 23.371948712263, 23.3718829981422, -34.073679431823, -34.0737271988208, -34.073753859459, -34.073702759895, -34.073679431823))"
1086,1990751,"list(c(18.4961085245156, 18.4961433932328, 18.4961635098004, 18.4961286410832, 18.4961085245156, -33.8287685053737, -33.8288264365927, -33.8288175241001, -33.8287629350622, -33.8287685053737))"
1093,1990751,"list(c(18.496186308577, 18.49617826195, 18.496262751534, 18.496270798161, 18.496186308577, -33.8280298788908, -33.8280532743976, -33.828076669898, -33.8280543884692, -33.8280298788908))"
1128,1991933,"list(c(18.3531285528666, 18.3531446461207, 18.3531781737333, 18.3531580571657, 18.3531285528666, -34.1514639307333, -34.1514772488081, -34.1514506126564, -34.1514384044174, -34.1514639307333))"
1137,1640095,"list(c(18.8665447812347, 18.8665944021015, 18.8666172008781, 18.8665675800114, 18.8665447812347, -33.3575323496156, -33.3575984393324, -33.3575861175246, -33.3575189076331, -33.3575323496156))"
1157,1640095,"list(c(18.8685463961105, 18.8685571249466, 18.8686751421433, 18.8686590488892, 18.8685463961105, -33.3561306645972, -33.3561575489888, -33.3561015398302, -33.356076895789, -33.3561306645972))"
1160,1640095,"list(c(18.8680260475617, 18.8680635984879, 18.868079691742, 18.8680448230248, 18.8680260475617, -33.3554708742166, -33.3555201626353, -33.3555134414889, -33.3554641530665, -33.3554708742166))"
1164,1640095,"list(c(18.8666374563768, 18.8666508674219, 18.8667071938112, 18.866685736139, 18.8666374563768, -33.3543166172751, -33.3543524638758, -33.3543255789266, -33.3542930929353, -33.3543166172751))"
1176,1640095,"list(c(18.8662408939753, 18.8662596694384, 18.8662328473482, 18.8662127307806, 18.8662408939753, -33.3502380509332, -33.3502279686017, -33.3501898797833, -33.3502033228976, -33.3502380509332))"
1189,1640095,"list(c(18.8712515361155, 18.8712689704741, 18.8712756759967, 18.8712622649516, 18.8712515361155, -33.3547468552018, -33.3547692592183, -33.3547614178132, -33.3547423743979, -33.3547468552018))"
1198,5040039,"list(c(29.8837977608004, 29.8837950785914, 29.8838956614295, 29.8838929792205, 29.8837977608004, -30.5763918116885, -30.5765199751125, -30.5765269028604, -30.5764022033238, -30.5763918116885))"
1205,7973884,"list(c(28.2139344677081, 28.2139519020667, 28.2139116689315, 28.2138902112594, 28.2139344677081, -26.0008936432342, -26.0008791788224, -26.0008345802081, -26.0008478392573, -26.0008936432342))"
1212,5992494,"list(c(30.9820347892622, 30.9820374714713, 30.9821179377417, 30.9821085500101, 30.9820347892622, -29.7079578739372, -29.7079916540984, -29.7079869947665, -29.7079543794372, -29.7079578739372))"
1213,3840031,"list(c(24.3125534335107, 24.3125735500783, 24.3126271942586, 24.3126111010045, 24.3125534335107, -28.4076775440497, -28.4076858013556, -28.4075961505708, -28.4075855340255, -28.4076775440497))"
1228,7970353,"list(c(28.2658313472919, 28.265850122755, 28.2658152540378, 28.2657978196792, 28.2658313472919, -26.1150505268218, -26.1150408932709, -26.1149927255048, -26.1150023590596, -26.1150505268218))"
1235,7970353,"list(c(28.2670016210083, 28.2670002799038, 28.2670230786805, 28.2670230786805, 28.2670016210083, -26.116431161361, -26.1164528365914, -26.1164540407707, -26.116431161361, -26.116431161361))"
1246,9770100,"list(c(27.4133874143329, 27.4133874143329, 27.4134102131095, 27.413406189796, 27.4133874143329, -24.5929003078289, -24.5929283551714, -24.5929259162723, -24.5928978689292, -24.5929003078289))"
1271,7981590,"list(c(27.9024571848322, 27.9024571848322, 27.9024907124449, 27.9024907124449, 27.9024571848322, -26.1404430603891, -26.1404623233006, -26.1404623233006, -26.1404466721852, -26.1404430603891))"
1274,7981590,"list(c(27.9025202167438, 27.9025161934302, 27.9025403333119, 27.9025416744164, 27.9025202167438, -26.1404695468915, -26.1404779744139, -26.1404791783456, -26.1404695468915, -26.1404695468915))"
1284,7981590,"list(c(27.9056693639169, 27.9056666817078, 27.9057082559476, 27.9057149614701, 27.9056693639169, -26.1402344687565, -26.1402549356364, -26.1402609553063, -26.1402404884275, -26.1402344687565))"
1288,7981590,"list(c(27.9034041727602, 27.9034028316557, 27.9034162427008, 27.9034081960737, 27.903464522463, 27.9034698868811, 27.9034041727602, -26.1413026588719, -26.1413243294876, -26.1413243294876, -26.1413532236355, -26.1413604471713, -26.1413110863341, -26.1413026588719))"
1293,7981590,"list(c(27.9051368797838, 27.9051596785605, 27.9051569963514, 27.905166384083, 27.905166384083, 27.9051569963514, 27.9051569963514, 27.9051355386793, 27.9051368797838, -26.1414736158414, -26.1414748197629, -26.1414615766264, -26.141462780548, -26.1414411099581, -26.1414387021145, -26.1414278668178, -26.1414266628959, -26.1414736158414))"
1318,7981590,"list(c(27.9047732077712, 27.9047678433532, 27.9048898838634, 27.9048952482814, 27.9047732077712, -26.1426582683368, -26.1426811426098, -26.1426992012431, -26.1426775308827, -26.1426582683368))"
1323,7981590,"list(c(27.907428594696, 27.9074272535915, 27.9074728511447, 27.9074715100402, 27.907428594696, -26.1429760999386, -26.1430074014889, -26.143000178055, -26.1429688765027, -26.1429760999386))"
1338,7981590,"list(c(27.9069811858184, 27.9069597281462, 27.9069999612815, 27.9070214189536, 27.9069811858184, -26.1404354413468, -26.1404763750325, -26.14049684187, -26.1404571121234, -26.1404354413468))"
1345,7981590,"list(c(27.9072606607339, 27.9072633429429, 27.9073652668855, 27.9073625846765, 27.9072606607339, -26.1400682414651, -26.1400850965669, -26.1400730572087, -26.1400562021051, -26.1400682414651))"
1366,1720039,"list(c(19.2370137391403, 19.2370164213493, 19.2370378790214, 19.237041902335, 19.2370137391403, -34.4181367667543, -34.4181710627769, -34.4181699564538, -34.4181389794013, -34.4181367667543))"
1373,1720039,"list(c(19.2359090776201, 19.2359104187246, 19.2359265119787, 19.2359265119787, 19.2359090776201, -34.4167358707192, -34.4167546785323, -34.4167568912159, -34.4167369770613, -34.4167358707192))"
1375,1720039,"list(c(19.2358205647226, 19.2358379990812, 19.2358554334398, 19.2358312935587, 19.2358205647226, -34.4167779117073, -34.4167812307318, -34.416761316583, -34.4167546785323, -34.4167779117073))"
1397,4990886,"list(c(26.8219293180544, 26.8219252947408, 26.821952116831, 26.82195479904, 26.8219293180544, -29.2402829743484, -29.2403063787346, -29.2403122298303, -29.2402853147873, -29.2402829743484))"
1400,5991148,"list(c(31.0569895994034, 31.0569681417312, 31.0569788705673, 31.0569721650448, 31.057015080389, 31.0570526313152, 31.0570083748665, 31.0570030104484, 31.0569895994034, -29.7570471591398, -29.7570820870383, -29.7570890726165, -29.7571007152458, -29.7571216719751, -29.7570739371964, -29.7570471591398, -29.7570564732473, -29.7570471591398))"
1420,7993607,"list(c(28.3212832079515, 28.3212885723696, 28.3213060067282, 28.3213006423101, 28.3212832079515, -25.6997843557843, -25.699803690833, -25.6997988570711, -25.6997783135809, -25.6997843557843))"
1423,7993253,"list(c(28.325973355294, 28.325978719712, 28.3260323638923, 28.3260243172652, 28.325973355294, -25.7085552536524, -25.708579420682, -25.7085697538707, -25.7085480035426, -25.7085552536524))"
1426,7993253,"list(c(28.3280987024888, 28.3281040669068, 28.3281228423699, 28.3281161368473, 28.3280987024888, -25.7080482222519, -25.7080639308886, -25.7080603058188, -25.7080458055384, -25.7080482222519))"
1441,6620510,"list(c(27.2384949303518, 27.2384949303518, 27.2385163880239, 27.2385110236059, 27.2384949303518, -25.6527889225265, -25.6528034295327, -25.6527985938642, -25.6527852957746, -25.6527889225265))"
1446,7990649,"list(c(28.3001874440952, 28.3002035373492, 28.3001726919456, 28.3001539164825, 28.3001874440952, -25.8289581121425, -25.8289400052451, -25.8289170698377, -25.8289363838652, -25.8289581121425))"
1464,7990649,"list(c(28.2972821831353, 28.2972875475534, 28.2973787426599, 28.2973733782419, 28.2972821831353, -25.8297750602878, -25.8297943741754, -25.829778681642, -25.8297581606336, -25.8297750602878))"
1469,7971827,"list(c(28.2490629974995, 28.2490629974995, 28.2491139594708, 28.2491085950528, 28.2490629974995, -26.1896012646886, -26.1896217229065, -26.1896241297554, -26.1896048749626, -26.1896012646886))"
1471,7971827,"list(c(28.2492789153252, 28.2492789153252, 28.2493620638047, 28.2493566993867, 28.2492789153252, -26.1897216070951, -26.1897384550221, -26.1897408618686, -26.1897252173654, -26.1897216070951))"
1496,7971827,"list(c(28.2503805082239, 28.2503805082239, 28.2504167180456, 28.2504328112997, 28.2504301290907, 28.2504153769411, 28.2503805082239, -26.1902665001327, -26.1902965855741, -26.1902977889916, -26.1903062129138, -26.1902785343102, -26.1902689069683, -26.1902665001327))"
1500,7971827,"list(c(28.2502356689371, 28.2502303045191, 28.2502705376543, 28.2502799253859, 28.2502356689371, -26.1902171599918, -26.1902388215196, -26.1902424317739, -26.1902195668285, -26.1902171599918))"
1527,5991989,"list(c(30.8408969191723, 30.8408996013813, 30.8409291056804, 30.8409277645759, 30.8408969191723, -29.755011584775, -29.7550325419412, -29.7550337062281, -29.7550139133493, -29.755011584775))"
1552,5991989,"list(c(30.8443771194538, 30.844411988171, 30.8444589268288, 30.8444253992161, 30.8443771194538, -29.7475867544245, -29.7476181925006, -29.747570453196, -29.7475413438527, -29.7475867544245))"
1566,7990477,"list(c(28.1368175564726, 28.1368148742636, 28.1368269442042, 28.1368309675177, 28.1368175564726, -25.8791331750813, -25.8791452412233, -25.8791476544515, -25.8791380015383, -25.8791331750813))"
1600,7990477,"list(c(28.1372880067261, 28.1373094643982, 28.1373054410847, 28.137282642308, 28.1372880067261, -25.8756646912485, -25.8756622779491, -25.8756224585018, -25.8756236651519, -25.8756646912485))"
1611,7990477,"list(c(28.1377694632442, 28.1377748276623, 28.1378150607975, 28.137811037484, 28.1377694632442, -25.8756996840843, -25.8757431234523, -25.8757358835587, -25.8756972707856, -25.8756996840843))"
1614,7990477,"list(c(28.137729230109, 28.1377359356316, 28.1377480055721, 28.1377453233631, 28.137729230109, -25.8755391996141, -25.8755862589926, -25.8755838456916, -25.8755404062651, -25.8755391996141))"
1620,7990477,"list(c(28.1382938351067, 28.1382938351067, 28.1383461381824, 28.138350161496, 28.1382938351067, -25.8755066200334, -25.8755476461706, -25.8755404062651, -25.8755078266847, -25.8755066200334))"
1625,6750010,"list(c(26.8231909239313, 26.8231909239313, 26.8232338392756, 26.823229815962, 26.8231909239313, -26.3102710188095, -26.3102974666664, -26.3102974666664, -26.3102686144585, -26.3102710188095))"
1654,8740046,"list(c(30.9869339562432, 30.9869393206612, 30.9869527317063, 30.9869513906018, 30.9869339562432, -25.2891517951452, -25.2891808970059, -25.2891796844285, -25.2891505825675, -25.2891517951452))"
1656,8740046,"list(c(30.9887327297245, 30.9887139542614, 30.9887488229786, 30.9887635751282, 30.9887327297245, -25.2892075150045, -25.2892257036599, -25.2892535929263, -25.2892366168519, -25.2892075150045))"
1683,1830064,"list(c(22.6000281734132, 22.6000174445772, 22.6000871820115, 22.6001032752656, 22.6000281734132, -32.3493552273673, -32.3493994130588, -32.3494152745839, -32.3493665570338, -32.3493552273673))"
1691,1830064,"list(c(22.6011363724808, 22.6011363724808, 22.601179287825, 22.6011806289295, 22.6011363724808, -32.3531896391058, -32.3532258924969, -32.3532213608238, -32.3531851074308, -32.3531896391058))"
1702,2600515,"list(c(27.9390086038097, 27.9390179915413, 27.9390930933937, 27.9390837056621, 27.9390086038097, -32.9485269440647, -32.9485674584775, -32.9485517028747, -32.9485145646571, -32.9485269440647))"
1703,2600515,"list(c(27.9386062724575, 27.9386143190845, 27.9387484295353, 27.9387430651173, 27.9386062724575, -32.9487801588401, -32.9487970397993, -32.9487666540704, -32.9487497731054, -32.9487801588401))"
1709,2600515,"list(c(27.9391355455781, 27.9392280817891, 27.9392253995801, 27.9392683149243, 27.9392656327153, 27.9392857492829, 27.9392817259694, 27.9391717553998, 27.9391435922051, 27.9390912891293, 27.9391355455781, -32.9490329436332, -32.9490138119302, -32.9490036833799, -32.9489924294338, -32.9489800500913, -32.9489744231169, -32.948963169167, -32.9489890532496, -32.9488866422698, -32.9488967708335, -32.9490329436332))"
1723,2600515,"list(c(27.9410775357084, 27.941089605649, 27.9410735123949, 27.9410601013498, 27.9410775357084, -32.9534265607317, -32.9534141820103, -32.9533973019328, -32.9534051793027, -32.9534265607317))"
1744,2600515,"list(c(27.9402272045664, 27.940241956716, 27.9402231812529, 27.9402124524168, 27.9402272045664, -32.9542813264326, -32.9542745744682, -32.9542565692274, -32.9542644465207, -32.9542813264326))"
