SessionID,SAL_CODE,INDEX,Notes,Geometry
1716644134065,3710052,40,,none
1716644134065,5992177,41,,none
1716644134065,1991774,42,,none
1716644134065,7985445,43,,none
1716644134065,7972076,44,,none
1716644134065,7983300,45,,none
1716644134065,7650029,46,,none
1716644134065,1990924,47,,"{""type"":""MultiPolygon"",""coordinates"":[[[[18.475669062834704,-34.04405733917837],[18.47562882969948,-34.04407400791227],[18.47565565178963,-34.044115124108586],[18.475701249342883,-34.04409289914008]]],[[[18.476005691988696,-34.041581288269164],[18.4759882576301,-34.04161573798809],[18.476000327570667,-34.04162796207854],[18.476016420824756,-34.0415957349272]]],[[[18.476001668675174,-34.04186355329569],[18.475986916525592,-34.04189244651312],[18.476017761929263,-34.041906893118146],[18.476032514078845,-34.04187799990564]]]],""evenOdd"":true}"
1716644134065,1993463,48,,"{""type"":""Polygon"",""coordinates"":[[[18.633105840347334,-33.911453828520955],[18.633124615810438,-33.91154064120263],[18.633205082080885,-33.91153396330718],[18.63319167103581,-33.9114471506187]]],""geodesic"":true,""evenOdd"":true}"
1716644134065,7984411,49,,none
1716644134065,2600943,50,,none
1716644134065,2620003,51,,"{""type"":""MultiPolygon"",""coordinates"":[[[[25.6152615237221,-32.760003989916264],[25.61525213599055,-32.760032184774786],[25.615355401037622,-32.76005248506739],[25.615368812082696,-32.76003444036308]]],[[[25.61525079488604,-32.7600389515395],[25.615237383840967,-32.76006037962438],[25.61534601330607,-32.76008519108463],[25.615348695515085,-32.760067146386945]]],[[[25.62161139935061,-32.746548476350334],[25.62162212818667,-32.746563139893],[25.621711982188668,-32.74653494077033],[25.621707958875145,-32.74652027722301]]],[[[25.621717346606697,-32.74656201192826],[25.621720028815712,-32.746581187326825],[25.621760261950936,-32.74657667546871],[25.6217535564284,-32.746552988209864]]],[[[25.621538979707207,-32.7466138982913],[25.621517522035088,-32.746616154219446],[25.62153227418467,-32.74665450498913],[25.621551049647774,-32.74665224906195]]],[[[25.621648950276818,-32.74657441953956],[25.621651632485833,-32.74659021104237],[25.621675772366967,-32.746581187326825],[25.62167309015795,-32.74656539582242]]],[[[25.61588652135263,-32.744949295978955],[25.615929436696867,-32.7450575824886],[25.61594955326448,-32.74505307055333],[25.615909320129255,-32.744943656052975]]],[[[25.61587445141206,-32.744952679934364],[25.615851652635435,-32.74496283179986],[25.615897250188688,-32.745069990309425],[25.615921390069822,-32.74505983845616]]]],""evenOdd"":true}"
1716644134065,4670093,52,,none
1716644134065,5060023,53,,none
1716644134065,1760117,54,,"{""type"":""Polygon"",""coordinates"":[[[22.089160841459737,-34.18183568525655],[22.089160841459737,-34.18187673454171],[22.089229237789617,-34.181880062861254],[22.089231919998632,-34.181843451339056]]],""geodesic"":true,""evenOdd"":true}"
1716644134065,8620083,55,,none
1716644134065,8670097,56,,none
1716644134065,7984719,57,,"{""type"":""MultiPolygon"",""coordinates"":[[[[27.845508148359514,-26.253500793122853],[27.845513512777543,-26.253539281559092],[27.845534970449663,-26.253541687085946],[27.845537652658678,-26.253503198650492]]],[[[27.84554704039023,-26.253465912966476],[27.845544358181215,-26.253499590359016],[27.84556849806235,-26.253499590359016],[27.84556849806235,-26.253465912966476]]]],""evenOdd"":true}"
1716644134065,7984905,58,,none
1716644134065,2650054,59,,"{""type"":""Polygon"",""coordinates"":[[[26.89003230842172,-33.58330420082058],[26.890012191854108,-33.58332766308093],[26.890067177138913,-33.58336788408383],[26.890091317020048,-33.58334553908453]]],""geodesic"":true,""evenOdd"":true}"
1716644134065,1993881,60,,none
1716644134065,6780017,61,,none
1716644134065,7982331,62,,none
1716644134065,2600989,63,,none
1716644134065,1750024,64,,"{""type"":""MultiPolygon"",""coordinates"":[[[[20.862356734023702,-34.391811477378866],[20.862383708213102,-34.39184799753718],[20.862419918034803,-34.39182807745279],[20.86239980146719,-34.391795983973545]]],[[[20.86245210454298,-34.391779383893244],[20.86246417448355,-34.39180041066107],[20.86253122970892,-34.39177163718797],[20.862513795350324,-34.39175282375791],[20.86245344564749,-34.3917749572046]]],[[[20.856315237026102,-34.393489093905565],[20.856320601444132,-34.393562132742325],[20.856362175683863,-34.393563239390886],[20.856364857892878,-34.393496840451874]]],[[[20.85385270151432,-34.394423216890594],[20.85385806593235,-34.394446456268014],[20.853887570231514,-34.3944387098096],[20.85388354691799,-34.394423216890594]]],[[[20.85385806593235,-34.39445752263596],[20.853859407036857,-34.39447965536743],[20.85389964017208,-34.394473015548606],[20.853896957963066,-34.39445309608896]]],[[[20.844977774663057,-34.393819992249256],[20.84494558815488,-34.393863151398975],[20.84508103971013,-34.39390963045838],[20.845103838486757,-34.39386979126618],[20.844968386931505,-34.393822205539536]]],[[[20.836519952600703,-34.39372934081503],[20.836604442184672,-34.39371827435081],[20.836596395557628,-34.39367843506753],[20.836507882660136,-34.39368728824323]]],[[[20.83677342135261,-34.393963949512056],[20.83677342135261,-34.39397833587303],[20.83682036001037,-34.39397944251608],[20.836824383323894,-34.39396284286881]]],[[[20.83536195200613,-34.39414759509426],[20.835359269797117,-34.39416640798605],[20.83542096060446,-34.394165301345474],[20.83542632502249,-34.394154234938895],[20.83539413851431,-34.39414759509426]]],[[[20.83546789926222,-34.394126568916064],[20.83546789926222,-34.39415755486103],[20.835512155710965,-34.39415755486103],[20.835517520128995,-34.39412103571041]]],[[[20.835131765737124,-34.39379741062823],[20.835130424632617,-34.39382175682456],[20.835194797648974,-34.39381843688911],[20.835194797648974,-34.39379077075528]]],[[[20.834640857615693,-34.39477414049751],[20.834655609765274,-34.39481619252322],[20.834690478482468,-34.39480955273109],[20.83468913737796,-34.39477856702752]]],[[[20.832449669924518,-34.39719867542093],[20.83243223556592,-34.39726617802268],[20.832514042940875,-34.39726507142309],[20.832523430672428,-34.3972064216239]]]],""evenOdd"":true}"
1716644134065,1994464,65,,none
1716644134065,2680015,66,,none
1716644134065,5670014,67,,"{""type"":""MultiPolygon"",""coordinates"":[[[[30.53289150535172,-29.727624062537775],[30.532879435411154,-29.72765900068608],[30.532900893083273,-29.727657836081335],[30.532916986337362,-29.72762755635315]]],[[[30.532481176085916,-29.72651796827995],[30.532475811667886,-29.72653776678372],[30.532634061999765,-29.726561059136117],[30.532644790835825,-29.72654126063692]]],[[[30.53380672492189,-29.723280836911364],[30.53381208933992,-29.723365856730805],[30.533842934743593,-29.723367021385364],[30.533832205907533,-29.723280836911364]]],[[[30.533526827833864,-29.722453285322764],[30.533520122311327,-29.722471919963567],[30.533569743178102,-29.722473084628508],[30.533575107596132,-29.722454449987925]]],[[[30.533600588581773,-29.722459108648394],[30.533595224163744,-29.722481237282672],[30.533662279389116,-29.722483566612325],[30.533668984911653,-29.722463767308653]]],[[[30.532597442410204,-29.722795696295112],[30.532601465723726,-29.72287023458323],[30.532637675545427,-29.72287023458323],[30.532626946709367,-29.7227991902786],[30.53258805467865,-29.722796860956286]]],[[[30.53302391364357,-29.722942443497054],[30.533027936957094,-29.723004170430585],[30.533049394629213,-29.722997182477748],[30.53304134800217,-29.722945937475437]]],[[[30.533049394629213,-29.722919150304733],[30.533053417942735,-29.72298437122961],[30.533068170092317,-29.72297971259354],[30.533065487883302,-29.72291798564497],[30.533037324688646,-29.72291798564497]]],[[[30.532958100311706,-29.722441426018815],[30.532948712580154,-29.72246006066182],[30.532999674551437,-29.72246006066182],[30.53300369786496,-29.722447249345134]]],[[[30.533405005015553,-29.72433463980413],[30.533399640597523,-29.724375402312198],[30.533450602568806,-29.72438122552628],[30.533462672509373,-29.724341627663826]]],[[[30.53510521327793,-29.725355520122086],[30.53514276420414,-29.725368331067497],[30.535160198562735,-29.725275160518056],[30.535114601009482,-29.725268172723354]]],[[[30.5323512462814,-29.728092078646984],[30.532337835236326,-29.72812934583091],[30.53241025487973,-29.72813633342637],[30.532429030342833,-29.728102560043858]]]],""evenOdd"":true}"
1716752506363,7982623,68,,"{""type"":""MultiPolygon"",""coordinates"":[[[[27.951533774903936,-26.11002916004969],[27.95152572827689,-26.110048427976675],[27.95155791478507,-26.110059266184205],[27.95156864362113,-26.110044815240602]]],[[[27.95153645711295,-26.11006649165533],[27.951523046067877,-26.11007853410623],[27.951567302516622,-26.11010382324905],[27.951576690248174,-26.110086963821107]]],[[[27.951403687766714,-26.10988826323709],[27.951403687766714,-26.109902714200054],[27.951470742992086,-26.109896692965705],[27.95146940188758,-26.109876220766594]]],[[[27.950999217632166,-26.109126332195498],[27.950969713333002,-26.109138374743225],[27.951015310886255,-26.109193770446847],[27.951046156289927,-26.10918052365055]]],[[[27.95103408634936,-26.1093527318854],[27.951052861812464,-26.1093804296897],[27.951082366111628,-26.109376816933008],[27.95106493175303,-26.109347914875286]]],[[[27.951013969781748,-26.1093659786622],[27.950999217632166,-26.109371999923884],[27.951022016408793,-26.10940090197564],[27.951035427453867,-26.109391267959175]]],[[[27.95088040922238,-26.10879243505203],[27.950860292654767,-26.108800864859653],[27.95091125462605,-26.10887312032863],[27.950928688984646,-26.108868303298756],[27.950909913521542,-26.108838196857533],[27.9509206423576,-26.108832175568356],[27.95091125462605,-26.108817724473077],[27.950899184685483,-26.108826154278866]]],[[[27.950062818108528,-26.108017385806562],[27.950033313809364,-26.108051105256955],[27.95002392607781,-26.108047492459153],[27.950011856137245,-26.108057126586353],[27.95003063160035,-26.10807639483834],[27.95007220584008,-26.108030632734664]]],[[[27.94996223527047,-26.10803544979905],[27.949954188643424,-26.10802461140389],[27.94988311010453,-26.108067964978492],[27.949891156731574,-26.10808362043203]]],[[[27.950043647684677,-26.107799908355123],[27.95007851640187,-26.107851691889106],[27.950101315178497,-26.107848079085144],[27.95006242314778,-26.10779027420673]]],[[[27.949263142159506,-26.106836678688897],[27.949243025591894,-26.10684510863753],[27.949267165473028,-26.106881236981945],[27.949285940936132,-26.106876419870016]]],[[[27.948907252877984,-26.10626817619581],[27.948876407474312,-26.106292261878846],[27.948916640609536,-26.106333207528632],[27.948939439386162,-26.10632116469194],[27.948928710550103,-26.106313938989338],[27.948944803804192,-26.106301896150676],[27.948932733863625,-26.106288649026705],[27.948911276191506,-26.10629707901487],[27.948905911773476,-26.106288649026705],[27.948917981714043,-26.10628262760623]]],[[[27.948633667558465,-26.106133296279136],[27.94861489209536,-26.10614172627848],[27.948649760812554,-26.10618508055126],[27.948664512962136,-26.106181467695798]]],[[[27.949070777036155,-26.105470908242726],[27.94907345924517,-26.105490176920945],[27.949133808948005,-26.105467295365205],[27.94912576232096,-26.1054468223905]]],[[[27.949321563579048,-26.105165017550817],[27.94929876480242,-26.105165017550817],[27.949297423697914,-26.105196329233213],[27.949322904683555,-26.105196329233213]]],[[[27.949296082593406,-26.105208372185746],[27.949308152533973,-26.105264974046033],[27.94934168014666,-26.10525895257284],[27.94933631572863,-26.105203555004888]]],[[[27.949343021251167,-26.105482951166994],[27.949333633519615,-26.10549740267445],[27.949384595490898,-26.105510649888068],[27.949389959908927,-26.105493789797748]]],[[[27.94944628629824,-26.10545163956135],[27.949434216357673,-26.105472112535214],[27.949501271583046,-26.10548897262865],[27.949502612687553,-26.105468499657732]]],[[[27.949442262984718,-26.105534735727137],[27.949436898566688,-26.105546778644822],[27.94948249611994,-26.105556412978082],[27.949490542746986,-26.105544370061388]]],[[[27.94960319552561,-26.10533241452466],[27.949585761167015,-26.10533964028793],[27.94959783110758,-26.105364930455806],[27.94962062988421,-26.105357704694118]]],[[[27.949490542746986,-26.105211985071268],[27.949466402865852,-26.105221619432108],[27.94947713170191,-26.105244501035912],[27.949497248269523,-26.10523125379213]]],[[[27.94947713170191,-26.105249318215094],[27.949463720656837,-26.105266178340635],[27.94947310838839,-26.105286651346983],[27.949490542746986,-26.105273404108]]],[[[27.94978290352961,-26.105154178889574],[27.949785585738624,-26.105215597956672],[27.94980302009722,-26.105216802251782],[27.94980302009722,-26.10515899607247]]],[[[27.949762786961998,-26.105161404663846],[27.949749375916923,-26.105162608959517],[27.949753399230445,-26.10522402802219],[27.949768151380027,-26.10522402802219]]],[[[27.949236791373153,-26.106078018361462],[27.949215333701034,-26.10611173837116],[27.949240814686675,-26.10612378122941],[27.949321280957122,-26.10607079264383],[27.94932262206163,-26.106057545493687],[27.949291776657958,-26.10605513692077]]],[[[27.94933335089769,-26.10604911548826],[27.949357490778823,-26.106090061223174],[27.949376266241927,-26.106086448364803],[27.9493534674653,-26.10604911548826]]],[[[27.94932262206163,-26.106071996930137],[27.949325304270644,-26.106084039792446],[27.949341397524734,-26.106078018361462],[27.94933737421121,-26.106064771212132]]],[[[27.94934407973375,-26.10603586833565],[27.949386995077987,-26.106096082653586],[27.9494071116456,-26.106092469795378],[27.949370901823897,-26.10603105118889]]],[[[27.949482213498015,-26.106438099391077],[27.949472825766463,-26.10645134649812],[27.9495157411107,-26.106463389321384],[27.949518423319716,-26.106448937933305]]],[[[27.949462096930404,-26.10646579788589],[27.949456732512374,-26.106482657836047],[27.949496965647597,-26.106494700656093],[27.949502330065627,-26.106482657836047]]],[[[27.948964547156415,-26.106527216264386],[27.94897259378388,-26.106540463361988],[27.949023555757783,-26.106513969165267],[27.949016850234898,-26.106501926346578]]],[[[27.94970081353273,-26.10692462851916],[27.949712883473296,-26.10693667129369],[27.949770550967116,-26.10691017718809],[27.94976250434007,-26.106894521577416]]],[[[27.94984833502855,-26.106841533341143],[27.949855040551085,-26.10685598468068],[27.949876498223205,-26.106847554732838],[27.949869792700667,-26.106834307670695]]],[[[27.94992388440666,-26.107051880660986],[27.949906450048065,-26.10706151487021],[27.94993461324272,-26.10708800894151],[27.94995607091484,-26.107083191838075]]],[[[27.949875604644394,-26.107147018442365],[27.949886333480453,-26.107162674019236],[27.949922543302154,-26.107147018442365],[27.949913155570602,-26.10712775003719]]],[[[27.95042277528343,-26.10728310146346],[27.950398635402298,-26.107299961295745],[27.95046032620964,-26.107330068133088],[27.950472396150207,-26.10730839121097]]],[[[27.950362425580597,-26.1076636513719],[27.950351696744537,-26.10768171541903],[27.95038656546173,-26.107691349576378],[27.950393270984268,-26.107679306879586]]],[[[27.95042948080597,-26.107688941037125],[27.95040265871582,-26.10771302642748],[27.95042813970146,-26.10773229473618],[27.950446915164566,-26.1077202520436],[27.950430821910476,-26.10771423069685],[27.950442891851043,-26.107699779463385]]],[[[27.950469713941192,-26.1077202520436],[27.95043350411949,-26.107770831344084],[27.950446915164566,-26.107784078300114],[27.95048580719528,-26.107726273390053]]],[[[27.95100816729282,-26.10829769746498],[27.95101353171085,-26.108313352887762],[27.951072540309177,-26.108291676147964],[27.951064493682132,-26.108277224985855]]],[[[27.951209332968936,-26.108088155450577],[27.951210674073444,-26.108119466350164],[27.951305892493473,-26.108115853554487],[27.951305892493473,-26.10809417677808]]],[[[27.95116105320667,-26.108158002830454],[27.951163735415683,-26.108178475330426],[27.95128041150783,-26.108178475330426],[27.951292481448398,-26.108158002830454]]],[[[27.951360877778278,-26.108106219432138],[27.95135953667377,-26.108120670615364],[27.95140781643604,-26.108121874880563],[27.95140781643604,-26.108106219432138]]],[[[27.951342102315174,-26.10814355165182],[27.95133942010616,-26.108160411360036],[27.95138635876392,-26.108156798565634],[27.95138635876392,-26.108136326061857]]],[[[27.951330032374607,-26.108172454007274],[27.951330032374607,-26.10818810944682],[27.95138635876392,-26.108185700917794],[27.951389040972934,-26.10817004547792]]],[[[27.951360877778278,-26.108194130769167],[27.95135953667377,-26.108212194734357],[27.95140781643604,-26.108212194734357],[27.951409157540546,-26.10819172224027]]],[[[27.95117044093822,-26.10818810944682],[27.951166417624698,-26.108204969148613],[27.9512750470898,-26.10820617341294],[27.95128711703037,-26.108190517975796]]],[[[27.951531198050724,-26.107940030696593],[27.951531198050724,-26.10799060990199],[27.95155399682735,-26.10798338430255],[27.951549973513828,-26.107934009361166]]],[[[27.951574113394962,-26.107979771502677],[27.9515808189175,-26.107996631234503],[27.95162239315723,-26.10798338430255],[27.951614346530185,-26.107964116035227]]],[[[27.95130186917995,-26.10784730209654],[27.951305892493473,-26.107865366115316],[27.951367583300815,-26.107829238075],[27.951363559987293,-26.107813582587386]]],[[[27.95184903981899,-26.107834055147677],[27.951859768655048,-26.107848506364554],[27.951904025103794,-26.10782562527035],[27.95190000179027,-26.10780876551385]]],[[[27.9517793023846,-26.107430624622374],[27.95176320913051,-26.10745471006593],[27.951818194415317,-26.10747518268907],[27.951828923251377,-26.107449892977613]]],[[[27.951505717065082,-26.10754864324846],[27.951500352647052,-26.107569115855153],[27.951558020140872,-26.107577545750964],[27.951567407872425,-26.107559481687726]]],[[[27.951434638526187,-26.1075510517906],[27.951418545272098,-26.107560685958703],[27.951429274108158,-26.10758838418757],[27.951445367362247,-26.10757875002176]]],[[[27.951410498645053,-26.10757875002176],[27.95139172318195,-26.10758477137548],[27.951399769808994,-26.10760163116427],[27.951418545272098,-26.107593201270188]]],[[[27.951052423741565,-26.107280090487645],[27.951036330487476,-26.107293337499282],[27.951077904727207,-26.10732224006491],[27.95109131577228,-26.107306584509416]]],[[[27.950974639680133,-26.107248779363275],[27.950953182008014,-26.10725841355628],[27.951009508397327,-26.10730176741499],[27.951025601651416,-26.107287316130535]]],[[[27.95095607441457,-26.106652672551693],[27.95092925232442,-26.106664715354224],[27.95095607441457,-26.10670325231401],[27.95097753208669,-26.10668639239567]]],[[[27.95081928175481,-26.1065755985861],[27.950800506291706,-26.106585232834565],[27.95081928175481,-26.106617748417328],[27.950844762740452,-26.1066117270138]]],[[[27.950666395840962,-26.106204679416066],[27.950663713631947,-26.10622394797335],[27.950697241244633,-26.10622153940387],[27.950702605662663,-26.106205883700984]]],[[[27.950631527123768,-26.106229969396864],[27.950627503810246,-26.106240807958375],[27.950686512408573,-26.10624442081199],[27.950695900140126,-26.10623117368152]]],[[[27.95041963261159,-26.106298613602863],[27.950402198252995,-26.106317882144662],[27.95042499702962,-26.106339559250408],[27.95045181911977,-26.106321494995893]]],[[[27.950297592101414,-26.10623719510465],[27.950282839951832,-26.106239603673814],[27.950348554072697,-26.10630222645469],[27.950360624013264,-26.10629018361481]]],[[[27.951530067143757,-26.106449149001232],[27.951509950576146,-26.10646841751824],[27.951558230338414,-26.10649611600586],[27.951563594756443,-26.10648166462183],[27.951546160397847,-26.106466008953785],[27.95154884260686,-26.106455170413135]]],[[[27.951678929744084,-26.10648166462183],[27.95168027084859,-26.10649732028778],[27.951741961655934,-26.10648166462183],[27.95173927944692,-26.10646721323602]]],[[[27.952149657426197,-26.107006730428385],[27.95207455557378,-26.107052492932823],[27.952097354350407,-26.10708500838564],[27.95216977399381,-26.10703804161758]]],[[[27.952876929810632,-26.107649834545025],[27.95287827091514,-26.107706435223417],[27.95291984515487,-26.107707639492876],[27.952915821841348,-26.107649834545025]]],[[[27.95105284788149,-26.10609542270607],[27.95105687119501,-26.10611469128137],[27.951142701883487,-26.106091809847854],[27.951138678569965,-26.10607374555507]]],[[[27.95097238161104,-26.106080971272522],[27.950961652774982,-26.10609662699212],[27.951005909223728,-26.106119508424698],[27.951022002477817,-26.106105056994114]]],[[[27.95068002082842,-26.105558309891833],[27.950651857633762,-26.105582395721108],[27.950701478500537,-26.105624545910374],[27.950733665008716,-26.10560166438094]]],[[[27.950399729986362,-26.1053836874813],[27.95037424900072,-26.10539573041454],[27.95040107109087,-26.105428246328074],[27.950433257599048,-26.105416203398196]]],[[[27.949513415880094,-26.10484710830353],[27.949504028148542,-26.104857946993235],[27.94953085023869,-26.104877215772447],[27.949549625701795,-26.104868785681944]]],[[[27.949459771699797,-26.10488805445937],[27.949471841640364,-26.104895280250094],[27.949495981521498,-26.10486396848709],[27.949475864953886,-26.104854334096775]]],[[[27.949943910426985,-26.104189559248667],[27.9499103828143,-26.104222075497624],[27.949947933740507,-26.104246161602138],[27.949960003681074,-26.104234118550497],[27.949950615949522,-26.104218462581517],[27.94996805030812,-26.104205215221523]]],[[[27.950216154641996,-26.104271452006525],[27.950201402492414,-26.104289516577747],[27.95030332643498,-26.10431360266837],[27.95031405527104,-26.10429915101459]]],[[[27.95050315100659,-26.104821818023634],[27.95047096449841,-26.104866377084537],[27.950484375543486,-26.104883237265323],[27.950531314201246,-26.104849516901325]]],[[[27.95087739998352,-26.10516865567096],[27.950873376669996,-26.10518672010356],[27.95094043189537,-26.105193945875833],[27.95094445520889,-26.105178290035365]]],[[[27.951098682227247,-26.105006075651875],[27.951096000018232,-26.105024140109602],[27.95119121843826,-26.1050217315154],[27.951195241751783,-26.105009688543642]]],[[[27.95147016817581,-26.105414331715355],[27.951467485966795,-26.105429987524225],[27.951557339968794,-26.1054287832313],[27.951557339968794,-26.105407105956715]]],[[[27.951698155942076,-26.105356525633695],[27.951687427106016,-26.105389041558148],[27.95172229582321,-26.105390245851474],[27.951731683554762,-26.105363751395473]]],[[[27.951267661395185,-26.10549501932321],[27.95130118900787,-26.105479363523052],[27.95128107244026,-26.105403493077226],[27.95124352151405,-26.105416740301475]]],[[[27.952279032694214,-26.10576566980605],[27.952269644962662,-26.105787347014175],[27.95232865356099,-26.10580541135121],[27.952338041292542,-26.105789755592603]]],[[[27.952351452337616,-26.105801798484023],[27.95237559221875,-26.105811432796262],[27.952383638845795,-26.105792164170992],[27.952362181173676,-26.10578614272494]]],[[[27.95222404740941,-26.105364640731004],[27.952225388513916,-26.105379092253084],[27.952329994665497,-26.105374275079264],[27.952332676874512,-26.10535982355657]]],[[[27.95217710875165,-26.10512980324671],[27.952178449856156,-26.105158706347158],[27.952209295259827,-26.10516352352986],[27.952209295259827,-26.10513341613465]]],[[[27.952148945556992,-26.105098491546507],[27.95213955782544,-26.10512498606261],[27.95217174433362,-26.105123781766558],[27.95217576764714,-26.10510210443541]]],[[[27.952004106270188,-26.106432844258705],[27.9519880130161,-26.10642682284565],[27.951962532030457,-26.106476198423547],[27.951983989702576,-26.10648101555198]]],[[[27.951949120985383,-26.10648944552626],[27.95196119092595,-26.106505101191168],[27.95197728418004,-26.106496671218004],[27.951962532030457,-26.106482219834046]]],[[[27.952567370163315,-26.10694105040288],[27.952568711267823,-26.106957910284493],[27.952630402075165,-26.106942254680217],[27.952630402075165,-26.106927803351336]]],[[[27.9528530254234,-26.10690010496596],[27.952850343214386,-26.106922986241305],[27.952899964081162,-26.106929007628803],[27.952902646290177,-26.10690130924373]]],[[[27.952788652407044,-26.10656049814247],[27.952777923570984,-26.10657615379787],[27.952744395958298,-26.106559293861203],[27.952730984913224,-26.10657494951676],[27.95280608676564,-26.106601443698317],[27.952828885542267,-26.10657494951676]]],[[[27.952835591064805,-26.10659542229394],[27.952814133392685,-26.10661589506754],[27.95285838984143,-26.106630346434972],[27.952870459781998,-26.106613486506127]]],[[[27.952903096816353,-26.106315084823777],[27.95287895693522,-26.106372890431537],[27.95289907350283,-26.10638613754595],[27.95292589559298,-26.106328331944734]]],[[[27.952924554488472,-26.106271730599204],[27.952911143443398,-26.10630183770131],[27.9529473532651,-26.106311471972344],[27.95295808210116,-26.10627895630442]]],[[[27.952645604750924,-26.106275343451873],[27.95262682928782,-26.10629822484946],[27.952692543408684,-26.10632712766109],[27.952708636662774,-26.106307859120804]]],[[[27.952971493146233,-26.106170570679357],[27.952959423205666,-26.10618622638695],[27.953029160640053,-26.10620790351711],[27.953039889476113,-26.106195860667523]]],[[[27.952876274726204,-26.106132033544004],[27.952866886994652,-26.106145280685713],[27.952891026875786,-26.106156119255086],[27.95289907350283,-26.106138054972238]]],[[[27.953080122611336,-26.105924896223907],[27.953069393775277,-26.105944164827307],[27.953102921387963,-26.105958616277764],[27.953121696851067,-26.105938143389086]]],[[[27.95319813980799,-26.105566017905332],[27.953186069867424,-26.105582877985217],[27.95324641957026,-26.105605759518333],[27.953258489510826,-26.10559010373301]]],[[[27.95283738269549,-26.10561057668263],[27.952833359381966,-26.105627436756087],[27.952887003562264,-26.105643092536422],[27.952897732398323,-26.105628641046962]]],[[[27.952912484547905,-26.105632253919495],[27.952903096816353,-26.105646705408507],[27.95294064774256,-26.10565633973352],[27.95294601216059,-26.105640683954967]]],[[[27.95346233739596,-26.10509754757033],[27.95344490303736,-26.10512885927079],[27.953501229426674,-26.10515294518852],[27.9535240282033,-26.105120429198422]]],[[[27.953396623275093,-26.105086708902828],[27.953373824498467,-26.105113203421617],[27.95342478646975,-26.105134880750693],[27.953443561932854,-26.105108386236825]]],[[[27.953076099297814,-26.105207138485266],[27.953058664939217,-26.10522881579692],[27.953148518941216,-26.10525771887289],[27.953157906672768,-26.105240858746114]]],[[[27.95317802324038,-26.105024085470955],[27.95316729440432,-26.105042149925897],[27.953250442883782,-26.105057805784597],[27.95325580730181,-26.105037332738192]]],[[[27.952909596709496,-26.107249579950803],[27.95289752676893,-26.107283299622626],[27.95295385315824,-26.107283299622626],[27.95296055868078,-26.107251988499105]]],[[[27.953732398603794,-26.107312773545946],[27.953704235409138,-26.107353718838333],[27.953757879589435,-26.10738141711624],[27.953786042784092,-26.10733204192063]]],[[[27.953149018143055,-26.10769187926486],[27.953143653725025,-26.107711147577046],[27.95317315802419,-26.10770633049929],[27.953175840233204,-26.107693083534464]]],[[[27.953208026741382,-26.10767742802862],[27.95320400342786,-26.10770030915183],[27.953242895458576,-26.107699104882304],[27.95324557766759,-26.107681040837846]]],[[[27.9532831285938,-26.10766056825076],[27.953276423071262,-26.107689470725607],[27.953347501610157,-26.107685857916646],[27.9533555482372,-26.10766056825076]]],[[[27.954425749634144,-26.107334210643145],[27.954424408529636,-26.10734745764865],[27.95448609933698,-26.107343844829106],[27.9544901226505,-26.10732818927651]]],[[[27.954665285617153,-26.107575105295236],[27.954663944512646,-26.107590760814777],[27.954764527350704,-26.107590760814777],[27.954768550664227,-26.107572696753575]]],[[[27.955605399876873,-26.10737278762337],[27.95560674098138,-26.10743179698049],[27.955661726266186,-26.107430592708205],[27.955663067370693,-26.10736917480463]]],[[[27.955285308183004,-26.107298291214114],[27.95528262597399,-26.10732598950514],[27.955338952363302,-26.107324785231746],[27.955344316781332,-26.107295882666758]]],[[[27.95276751679978,-26.105825450173672],[27.952750082441185,-26.10584953594789],[27.952791656680915,-26.105868804563713],[27.95280506772599,-26.105838697350112]]]],""evenOdd"":true}"
